id,solver,instance,n_items,n_classes,type,objective,solver_wall_time,best_bound,opt_gap,termination_reason,columns,iterations,iterations_heuristic,iterations_exact,frac_iter_heuristic,frac_iter_exact,time_master,time_sub,time_sub_heuristic,time_sub_exact,frac_time_master,frac_time_sub,frac_time_sub_heuristic,frac_time_sub_exact
1,colgen,set3_t1_noncorr/I1000_C3_1,1000,3,1,17238.02,18616.31,17238.02,0.0,OPTIMAL,11295,1432,1392,40,0.97,0.03,460.69,18144.66,388.1,17756.55,0.02,0.97,0.02,0.95
1,colgen,set3_t1_noncorr/I1000_C3_10,1000,3,1,19302.02,2310.85,19302.02,0.0,OPTIMAL,9389,1130,1094,36,0.97,0.03,263.38,2038.84,237.94,1800.9,0.11,0.88,0.1,0.78
1,colgen,set3_t1_noncorr/I1000_C3_2,1000,3,1,20688.45,2113.53,20688.45,0.0,OPTIMAL,9158,1249,1199,50,0.96,0.04,236.54,1868.25,268.46,1599.79,0.11,0.88,0.13,0.76
1,colgen,set3_t1_noncorr/I1000_C3_3,1000,3,1,16620.31,28717.48,16620.31,0.0,OPTIMAL,10854,1377,1338,39,0.97,0.03,479.98,28227.7,319.34,27908.36,0.02,0.98,0.01,0.97
1,colgen,set3_t1_noncorr/I1000_C3_4,1000,3,1,16762.15,31740.28,16762.15,0.0,OPTIMAL,11076,1325,1284,41,0.97,0.03,479.24,31250.51,329.45,30921.06,0.02,0.98,0.01,0.97
1,colgen,set3_t1_noncorr/I1000_C3_5,1000,3,1,16495.64,31469.94,16495.64,0.0,OPTIMAL,11059,1321,1286,35,0.97,0.03,515.2,30943.83,343.0,30600.83,0.02,0.98,0.01,0.97
1,colgen,set3_t1_noncorr/I1000_C3_6,1000,3,1,13399.71,158402.04,0.0,1.0,TIMELIMIT,12539,1125,1123,2,1.0,0.0,880.52,157510.44,236.02,157274.42,0.01,0.99,0.0,0.99
1,colgen,set3_t1_noncorr/I1000_C3_7,1000,3,1,15566.02,98534.85,14801.54,0.05,TIMELIMIT,12338,1378,1367,11,0.99,0.01,693.92,97830.35,246.81,97583.53,0.01,0.99,0.0,0.99
1,colgen,set3_t1_noncorr/I1000_C3_8,1000,3,1,13917.53,158401.33,12843.37,0.08,TIMELIMIT,12339,1165,1163,2,1.0,0.0,789.35,157601.52,232.16,157369.36,0.0,0.99,0.0,0.99
1,colgen,set3_t1_noncorr/I1000_C3_9,1000,3,1,14516.82,158401.18,13302.54,0.08,TIMELIMIT,12518,1171,1168,3,1.0,0.0,764.06,157626.08,223.59,157402.49,0.0,1.0,0.0,0.99
1,colgen,set3_t1_corr/I1000_C4_1,1000,4,1,33033.33,121.19,33033.33,0.0,OPTIMAL,5413,346,344,2,0.99,0.01,38.3,78.91,50.88,28.03,0.32,0.65,0.42,0.23
1,colgen,set3_t1_corr/I1000_C4_10,1000,4,1,34585.32,986.41,34585.32,0.0,OPTIMAL,6433,587,530,57,0.9,0.1,41.86,938.85,98.07,840.78,0.04,0.95,0.1,0.85
1,colgen,set3_t1_corr/I1000_C4_2,1000,4,1,18587.0,19020.03,18587.0,0.0,OPTIMAL,10595,1102,1093,9,0.99,0.01,373.65,18636.73,165.2,18471.53,0.02,0.98,0.01,0.97
1,colgen,set3_t1_corr/I1000_C4_3,1000,4,1,22827.92,569.89,22827.92,0.0,OPTIMAL,7919,924,912,12,0.99,0.01,171.03,392.72,115.09,277.64,0.3,0.69,0.2,0.49
1,colgen,set3_t1_corr/I1000_C4_4,1000,4,1,27515.87,626.47,27515.87,0.0,OPTIMAL,7212,694,664,30,0.96,0.04,93.68,526.97,98.41,428.56,0.15,0.84,0.16,0.68
1,colgen,set3_t1_corr/I1000_C4_5,1000,4,1,22164.38,854.98,22164.38,0.0,OPTIMAL,8557,976,958,18,0.98,0.02,200.96,647.45,125.94,521.51,0.24,0.76,0.15,0.61
1,colgen,set3_t1_corr/I1000_C4_6,1000,4,1,17749.08,91952.03,17652.84,0.01,TIMELIMIT,12693,1710,1678,32,0.98,0.02,519.88,91419.91,291.62,91128.29,0.01,0.99,0.0,0.99
1,colgen,set3_t1_corr/I1000_C4_7,1000,4,1,29217.74,322.33,29217.74,0.0,OPTIMAL,6130,444,429,15,0.97,0.03,62.6,254.94,68.57,186.37,0.19,0.79,0.21,0.58
1,colgen,set3_t1_corr/I1000_C4_8,1000,4,1,24550.0,301.88,24550.0,0.0,OPTIMAL,7168,519,515,4,0.99,0.01,116.04,180.1,77.75,102.35,0.38,0.6,0.26,0.34
1,colgen,set3_t1_corr/I1000_C4_9,1000,4,1,21204.19,1926.89,21204.19,0.0,OPTIMAL,9603,1254,1219,35,0.97,0.03,240.29,1678.62,195.6,1483.03,0.12,0.87,0.1,0.77
1,colgen,set3_t1_noncorr/I1000_C4_1,1000,4,1,19646.67,2408.07,19646.67,0.0,OPTIMAL,9401,720,715,5,0.99,0.01,273.36,2126.16,114.71,2011.45,0.11,0.88,0.05,0.84
1,colgen,set3_t1_noncorr/I1000_C4_10,1000,4,1,25489.54,1006.94,25489.54,0.0,OPTIMAL,7953,895,850,45,0.95,0.05,109.35,890.71,139.56,751.15,0.11,0.88,0.14,0.75
1,colgen,set3_t1_noncorr/I1000_C4_2,1000,4,1,22647.92,517.34,22647.92,0.0,OPTIMAL,7769,755,746,9,0.99,0.01,175.7,335.12,101.46,233.66,0.34,0.65,0.2,0.45
1,colgen,set3_t1_noncorr/I1000_C4_3,1000,4,1,19470.0,6108.75,19470.0,0.0,OPTIMAL,9226,699,690,9,0.99,0.01,275.85,5824.99,110.48,5714.51,0.05,0.95,0.02,0.94
1,colgen,set3_t1_noncorr/I1000_C4_4,1000,4,1,23917.78,411.51,23917.78,0.0,OPTIMAL,6944,505,499,6,0.99,0.01,127.8,278.36,74.6,203.76,0.31,0.68,0.18,0.5
1,colgen,set3_t1_noncorr/I1000_C4_5,1000,4,1,19970.19,21810.22,19970.19,0.0,OPTIMAL,10900,1368,1320,48,0.96,0.04,332.52,21468.15,293.81,21174.34,0.02,0.98,0.01,0.97
1,colgen,set3_t1_noncorr/I1000_C4_6,1000,4,1,16315.67,158401.01,14524.45,0.11,TIMELIMIT,12641,1265,1262,3,1.0,0.0,678.18,157712.12,229.32,157482.81,0.0,1.0,0.0,0.99
1,colgen,set3_t1_noncorr/I1000_C4_7,1000,4,1,17916.51,98555.31,17013.26,0.05,TIMELIMIT,12381,1595,1583,12,0.99,0.01,534.12,98010.69,284.29,97726.4,0.01,0.99,0.0,0.99
1,colgen,set3_t1_noncorr/I1000_C4_8,1000,4,1,16151.02,158401.18,14644.32,0.09,TIMELIMIT,12666,1296,1293,3,1.0,0.0,700.6,157689.85,236.57,157453.28,0.0,1.0,0.0,0.99
1,colgen,set3_t1_noncorr/I1000_C4_9,1000,4,1,18533.51,17778.16,18533.51,0.0,OPTIMAL,11255,1388,1373,15,0.99,0.01,415.05,17352.97,223.49,17129.48,0.02,0.98,0.01,0.96
1,colgen,set3_t1_corr/I1000_C5_1,1000,5,1,43900.0,469.14,43900.0,0.0,OPTIMAL,4727,295,257,38,0.87,0.13,2.63,463.26,55.49,407.76,0.01,0.99,0.12,0.87
1,colgen,set3_t1_corr/I1000_C5_10,1000,5,1,34639.37,1107.97,34639.37,0.0,OPTIMAL,6946,643,580,63,0.9,0.1,48.87,1053.09,154.51,898.58,0.04,0.95,0.14,0.81
1,colgen,set3_t1_corr/I1000_C5_2,1000,5,1,19800.0,4950.37,19800.0,0.0,OPTIMAL,9564,600,598,2,1.0,0.0,238.77,4703.18,107.48,4595.7,0.05,0.95,0.02,0.93
1,colgen,set3_t1_corr/I1000_C5_3,1000,5,1,24362.5,336.78,24362.5,0.0,OPTIMAL,5705,371,364,7,0.98,0.02,90.35,241.98,57.53,184.45,0.27,0.72,0.17,0.55
1,colgen,set3_t1_corr/I1000_C5_4,1000,5,1,33437.03,1398.76,33437.03,0.0,OPTIMAL,6995,639,558,81,0.87,0.13,52.57,1339.66,142.81,1196.85,0.04,0.96,0.1,0.86
1,colgen,set3_t1_corr/I1000_C5_5,1000,5,1,24225.0,457.56,24225.0,0.0,OPTIMAL,5561,363,354,9,0.98,0.02,93.84,359.57,60.11,299.46,0.21,0.79,0.13,0.65
1,colgen,set3_t1_corr/I1000_C5_6,1000,5,1,19800.0,10752.25,19800.0,0.0,OPTIMAL,8992,532,528,4,0.99,0.01,232.19,10511.82,97.78,10414.04,0.02,0.98,0.01,0.97
1,colgen,set3_t1_corr/I1000_C5_7,1000,5,1,29520.93,328.83,29520.93,0.0,OPTIMAL,6143,477,461,16,0.97,0.03,63.14,261.24,71.11,190.13,0.19,0.79,0.22,0.58
1,colgen,set3_t1_corr/I1000_C5_8,1000,5,1,26451.98,1835.39,26451.98,0.0,OPTIMAL,9574,1063,1006,57,0.95,0.05,167.77,1659.1,154.32,1504.78,0.09,0.9,0.08,0.82
1,colgen,set3_t1_corr/I1000_C5_9,1000,5,1,27874.03,554.1,27874.03,0.0,OPTIMAL,7504,709,683,26,0.96,0.04,94.37,454.05,98.56,355.49,0.17,0.82,0.18,0.64
1,colgen,set3_t1_noncorr/I1000_C5_1,1000,5,1,23166.67,3301.82,23166.67,0.0,OPTIMAL,7647,595,579,16,0.97,0.03,171.44,3123.99,99.58,3024.41,0.05,0.95,0.03,0.92
1,colgen,set3_t1_noncorr/I1000_C5_10,1000,5,1,32685.97,183.07,32685.97,0.0,OPTIMAL,6186,403,398,5,0.99,0.01,47.08,130.89,62.18,68.7,0.26,0.71,0.34,0.38
1,colgen,set3_t1_noncorr/I1000_C5_2,1000,5,1,24150.0,420.2,24150.0,0.0,OPTIMAL,5496,372,363,9,0.98,0.02,92.15,323.59,58.37,265.22,0.22,0.77,0.14,0.63
1,colgen,set3_t1_noncorr/I1000_C5_3,1000,5,1,22667.36,7980.44,22667.36,0.0,OPTIMAL,8713,877,850,27,0.97,0.03,244.88,7728.78,125.99,7602.79,0.03,0.97,0.02,0.95
1,colgen,set3_t1_noncorr/I1000_C5_4,1000,5,1,28800.0,498.67,28800.0,0.0,OPTIMAL,7056,559,536,23,0.96,0.04,85.58,407.28,80.89,326.39,0.17,0.82,0.16,0.65
1,colgen,set3_t1_noncorr/I1000_C5_5,1000,5,1,24523.94,930.22,24523.94,0.0,OPTIMAL,6305,364,362,2,0.99,0.01,96.0,829.05,61.69,767.36,0.1,0.89,0.07,0.82
1,colgen,set3_t1_noncorr/I1000_C5_6,1000,5,1,18260.86,158401.1,15583.57,0.15,TIMELIMIT,11592,1288,1285,3,1.0,0.0,494.91,157896.89,228.54,157668.35,0.0,1.0,0.0,1.0
1,colgen,set3_t1_noncorr/I1000_C5_7,1000,5,1,19650.0,24115.7,19650.0,0.0,OPTIMAL,9782,631,628,3,1.0,0.0,292.78,23814.83,123.39,23691.43,0.01,0.99,0.01,0.98
1,colgen,set3_t1_noncorr/I1000_C5_8,1000,5,1,20314.57,31999.29,20314.57,0.0,OPTIMAL,12804,1631,1561,70,0.96,0.04,376.34,31610.76,296.91,31313.85,0.01,0.99,0.01,0.98
1,colgen,set3_t1_noncorr/I1000_C5_9,1000,5,1,24190.41,627.45,24190.41,0.0,OPTIMAL,6076,384,375,9,0.98,0.02,104.3,518.03,63.7,454.33,0.17,0.83,0.1,0.72
1,colgen,set3_t2_corr/I250_C3_1,250,3,2,4596.44,15.42,4596.44,0.0,OPTIMAL,1714,174,165,9,0.95,0.05,2.27,12.44,8.08,4.36,0.15,0.81,0.52,0.28
1,colgen,set3_t2_corr/I250_C3_10,250,3,2,3909.89,41.66,3909.89,0.0,OPTIMAL,2157,210,197,13,0.94,0.06,4.08,36.68,12.34,24.34,0.1,0.88,0.3,0.58
1,colgen,set3_t2_corr/I250_C3_2,250,3,2,2862.38,385.76,2862.38,0.0,OPTIMAL,3159,474,436,38,0.92,0.08,22.4,361.68,76.15,285.53,0.06,0.94,0.2,0.74
1,colgen,set3_t2_corr/I250_C3_3,250,3,2,4342.8,35.36,4342.8,0.0,OPTIMAL,2084,213,200,13,0.94,0.06,3.57,30.8,11.13,19.68,0.1,0.87,0.31,0.56
1,colgen,set3_t2_corr/I250_C3_4,250,3,2,3610.57,181.67,3610.57,0.0,OPTIMAL,2461,251,234,17,0.93,0.07,7.03,173.54,19.9,153.64,0.04,0.96,0.11,0.85
1,colgen,set3_t2_corr/I250_C3_5,250,3,2,4023.26,39.72,4023.26,0.0,OPTIMAL,2080,195,180,15,0.92,0.08,3.89,34.87,12.72,22.15,0.1,0.88,0.32,0.56
1,colgen,set3_t2_corr/I250_C3_6,250,3,2,3764.73,56.76,3764.73,0.0,OPTIMAL,2215,218,202,16,0.93,0.07,4.87,50.99,14.25,36.73,0.09,0.9,0.25,0.65
1,colgen,set3_t2_corr/I250_C3_7,250,3,2,3380.95,453.89,3380.95,0.0,OPTIMAL,2880,287,270,17,0.94,0.06,9.65,442.85,23.32,419.53,0.02,0.98,0.05,0.92
1,colgen,set3_t2_corr/I250_C3_8,250,3,2,3147.33,104.18,3147.33,0.0,OPTIMAL,2444,289,266,23,0.92,0.08,8.18,94.75,24.0,70.74,0.08,0.91,0.23,0.68
1,colgen,set3_t2_corr/I250_C3_9,250,3,2,3805.71,56.33,3805.71,0.0,OPTIMAL,2156,237,222,15,0.94,0.06,5.16,50.28,14.8,35.48,0.09,0.89,0.26,0.63
1,colgen,set3_t2_noncorr/I250_C3_1,250,3,2,3231.92,1499.03,3231.92,0.0,OPTIMAL,2923,303,278,25,0.92,0.08,11.35,1486.45,34.17,1452.27,0.01,0.99,0.02,0.97
1,colgen,set3_t2_noncorr/I250_C3_10,250,3,2,3144.01,404.05,3144.01,0.0,OPTIMAL,2896,354,328,26,0.93,0.07,13.67,388.99,33.99,354.99,0.03,0.96,0.08,0.88
1,colgen,set3_t2_noncorr/I250_C3_2,250,3,2,3047.57,4769.84,3047.57,0.0,OPTIMAL,3529,427,400,27,0.94,0.06,20.63,4747.17,54.78,4692.39,0.0,1.0,0.01,0.98
